TIME,CH2,,,Model,MSO4054
1.01E+00,6.08,,,,
1.01E+00,5.92,,,,
1.01E+00,6.08,,,,
1.01E+00,5.92,,,,
1.01E+00,6.08,,,,
1.01E+00,6,,,,
1.01E+00,6.16,,,,
1.01E+00,6,,,,
1.01E+00,5.92,,,,
1.01E+00,5.92,,,,
1.01E+00,6.08,,,,
1.01E+00,5.92,,,,
1.02E+00,5.84,,,,
1.02E+00,6.08,,,,
1.02E+00,6.16,,,,
1.02E+00,6.08,,,,
1.02E+00,6,,,,
1.02E+00,6,,,,
1.02E+00,6.08,,,,
1.02E+00,6.08,,,,
1.02E+00,6.08,,,,
1.02E+00,6,,,,
1.02E+00,6,,,,
1.02E+00,6.16,,,,
1.02E+00,6,,,,
1.02E+00,6.08,,,,
1.02E+00,6.08,,,,
1.02E+00,6,,,,
1.02E+00,6.08,,,,
1.02E+00,6,,,,
1.02E+00,6.16,,,,
1.02E+00,6.08,,,,
1.02E+00,6.08,,,,
1.02E+00,6,,,,
1.02E+00,6.08,,,,
1.02E+00,6.32,,,,
1.02E+00,6.16,,,,
1.03E+00,6.08,,,,
1.03E+00,6.16,,,,
1.03E+00,6.08,,,,
1.03E+00,5.92,,,,
1.03E+00,6.08,,,,
1.03E+00,6.08,,,,
1.03E+00,5.92,,,,
1.03E+00,6.08,,,,
1.03E+00,6.24,,,,
1.03E+00,6.16,,,,
1.03E+00,5.92,,,,
1.03E+00,6.08,,,,
1.03E+00,6.08,,,,
1.03E+00,6.16,,,,
1.03E+00,6,,,,
1.03E+00,6,,,,
1.03E+00,6,,,,
1.03E+00,6.08,,,,
1.03E+00,6,,,,
1.03E+00,6.08,,,,
1.03E+00,6.16,,,,
1.03E+00,6.08,,,,
1.03E+00,6.16,,,,
1.03E+00,6,,,,
1.03E+00,6,,,,
1.04E+00,6.08,,,,
1.04E+00,6,,,,
1.04E+00,6.08,,,,
1.04E+00,6.08,,,,
1.04E+00,6,,,,
1.04E+00,6.08,,,,
1.04E+00,5.84,,,,
1.04E+00,6.08,,,,
1.04E+00,6.08,,,,
1.04E+00,6,,,,
1.04E+00,6.08,,,,
1.04E+00,5.92,,,,
1.04E+00,6.08,,,,
1.04E+00,6.08,,,,
1.04E+00,6.16,,,,
1.04E+00,6,,,,
1.04E+00,6.08,,,,
1.04E+00,6.16,,,,
1.04E+00,6.16,,,,
1.04E+00,6.08,,,,
1.04E+00,5.92,,,,
1.04E+00,6.08,,,,
1.04E+00,6.16,,,,
1.04E+00,6.08,,,,
1.04E+00,5.84,,,,
1.05E+00,6.08,,,,
1.05E+00,6.16,,,,
1.05E+00,6.08,,,,
1.05E+00,6,,,,
1.05E+00,6.16,,,,
1.05E+00,6.08,,,,
1.05E+00,5.92,,,,
1.05E+00,6.08,,,,
1.05E+00,6.08,,,,
1.05E+00,6,,,,
1.05E+00,6.08,,,,
1.05E+00,6,,,,
1.05E+00,6.08,,,,
1.05E+00,6,,,,
1.05E+00,6.08,,,,
1.05E+00,6.08,,,,
1.05E+00,5.92,,,,
1.05E+00,6.16,,,,
1.05E+00,6.08,,,,
1.05E+00,6,,,,
1.05E+00,5.92,,,,
1.05E+00,6.16,,,,
1.05E+00,6.24,,,,
1.05E+00,6.16,,,,
1.05E+00,6.08,,,,
1.06E+00,5.92,,,,
1.06E+00,6.08,,,,
1.06E+00,6.08,,,,
1.06E+00,6.24,,,,
1.06E+00,6.08,,,,
1.06E+00,5.84,,,,
1.06E+00,6,,,,
1.06E+00,6.16,,,,
1.06E+00,6,,,,
1.06E+00,6,,,,
1.06E+00,6.16,,,,
1.06E+00,6.08,,,,
1.06E+00,6.08,,,,
1.06E+00,6.24,,,,
1.06E+00,6.08,,,,
1.06E+00,6.08,,,,
1.06E+00,6.08,,,,
1.06E+00,6.08,,,,
1.06E+00,6,,,,
1.06E+00,6,,,,
1.06E+00,6,,,,
1.06E+00,6.08,,,,
1.06E+00,6,,,,
1.06E+00,6.08,,,,
1.06E+00,6.08,,,,
1.07E+00,5.92,,,,
1.07E+00,5.92,,,,
1.07E+00,6.16,,,,
1.07E+00,6.24,,,,
1.07E+00,5.92,,,,
1.07E+00,6.08,,,,
1.07E+00,6,,,,
1.07E+00,6.24,,,,
1.07E+00,6.08,,,,
1.07E+00,5.92,,,,
1.07E+00,6.08,,,,
1.07E+00,6.08,,,,
1.07E+00,6,,,,
1.07E+00,6,,,,
1.07E+00,6.08,,,,
1.07E+00,6,,,,
1.07E+00,6.08,,,,
1.07E+00,6.08,,,,
1.07E+00,6,,,,
1.07E+00,6,,,,
1.07E+00,6.08,,,,
1.07E+00,5.68,,,,
1.07E+00,6.08,,,,
1.07E+00,6.08,,,,
1.07E+00,6.08,,,,
1.08E+00,6,,,,
1.08E+00,6,,,,
1.08E+00,6.08,,,,
1.08E+00,6.08,,,,
1.08E+00,6.08,,,,
1.08E+00,6,,,,
1.08E+00,6.08,,,,
1.08E+00,6,,,,
1.08E+00,6,,,,
1.08E+00,6.16,,,,
1.08E+00,6.16,,,,
1.08E+00,6,,,,
1.08E+00,6,,,,
1.08E+00,6.16,,,,
1.08E+00,6.08,,,,
1.08E+00,6.08,,,,
1.08E+00,6.08,,,,
1.08E+00,6.16,,,,
1.08E+00,6.08,,,,
1.08E+00,6,,,,
1.08E+00,6.08,,,,
1.08E+00,6.16,,,,
1.08E+00,6,,,,
1.08E+00,6,,,,
1.08E+00,6,,,,
1.09E+00,6.08,,,,
1.09E+00,6.08,,,,
1.09E+00,6.08,,,,
1.09E+00,6.08,,,,
1.09E+00,5.92,,,,
1.09E+00,6.08,,,,
1.09E+00,6.16,,,,
1.09E+00,6.08,,,,
1.09E+00,5.92,,,,
1.09E+00,6.08,,,,
1.09E+00,6.08,,,,
1.09E+00,6,,,,
1.09E+00,6,,,,
1.09E+00,6,,,,
1.09E+00,6.08,,,,
1.09E+00,6,,,,
1.09E+00,6.08,,,,
1.09E+00,6.08,,,,
1.09E+00,6.08,,,,
1.09E+00,6,,,,
1.09E+00,6.08,,,,
1.09E+00,6.08,,,,
1.09E+00,6.16,,,,
1.09E+00,6,,,,
1.09E+00,6,,,,
1.10E+00,6,,,,
1.10E+00,5.92,,,,
1.10E+00,6.08,,,,
1.10E+00,6,,,,
1.10E+00,5.76,,,,
1.10E+00,5.92,,,,
1.10E+00,6,,,,
1.10E+00,6,,,,
1.10E+00,5.92,,,,
1.10E+00,6.08,,,,
1.10E+00,6,,,,
1.10E+00,6.16,,,,
1.10E+00,6.08,,,,
1.10E+00,5.52,,,,
1.10E+00,6.16,,,,
1.10E+00,6.16,,,,
1.10E+00,5.92,,,,
1.10E+00,6.08,,,,
1.10E+00,6.08,,,,
1.10E+00,6.08,,,,
1.10E+00,6.08,,,,
1.10E+00,6,,,,
1.10E+00,6.08,,,,
1.10E+00,6,,,,
1.10E+00,6.16,,,,
1.11E+00,6.08,,,,
1.11E+00,6.08,,,,
1.11E+00,6,,,,
1.11E+00,6,,,,
1.11E+00,6.08,,,,
1.11E+00,5.76,,,,
1.11E+00,6.08,,,,
1.11E+00,6.08,,,,
1.11E+00,6.08,,,,
1.11E+00,6,,,,
1.11E+00,5.68,,,,
1.11E+00,6,,,,
1.11E+00,6.08,,,,
1.11E+00,6.16,,,,
1.11E+00,5.84,,,,
1.11E+00,6,,,,
1.11E+00,6.24,,,,
1.11E+00,6.08,,,,
1.11E+00,5.84,,,,
1.11E+00,6.08,,,,
1.11E+00,6.16,,,,
1.11E+00,5.92,,,,
1.11E+00,6.08,,,,
1.11E+00,6,,,,
1.11E+00,6.16,,,,
1.12E+00,6.16,,,,
1.12E+00,6.08,,,,
1.12E+00,6.08,,,,
1.12E+00,6,,,,
1.12E+00,5.92,,,,
1.12E+00,6.16,,,,
1.12E+00,6,,,,
1.12E+00,5.84,,,,
1.12E+00,6.08,,,,
1.12E+00,6,,,,
1.12E+00,6,,,,
1.12E+00,5.92,,,,
1.12E+00,6.16,,,,
1.12E+00,6.08,,,,
1.12E+00,6,,,,
1.12E+00,6.08,,,,
1.12E+00,6.08,,,,
1.12E+00,6.16,,,,
1.12E+00,6,,,,
1.12E+00,6,,,,
1.12E+00,6.16,,,,
1.12E+00,6.16,,,,
1.12E+00,5.84,,,,
1.12E+00,6,,,,
1.12E+00,6,,,,
1.13E+00,6.08,,,,
1.13E+00,6.08,,,,
1.13E+00,5.92,,,,
1.13E+00,6.08,,,,
1.13E+00,6.16,,,,
1.13E+00,6.16,,,,
1.13E+00,6,,,,
1.13E+00,6,,,,
1.13E+00,6,,,,
1.13E+00,6,,,,
1.13E+00,6.08,,,,
1.13E+00,6,,,,
1.13E+00,5.92,,,,
1.13E+00,6,,,,
1.13E+00,6,,,,
1.13E+00,6.16,,,,
1.13E+00,6.16,,,,
1.13E+00,6,,,,
1.13E+00,6,,,,
1.13E+00,6,,,,
1.13E+00,6,,,,
1.13E+00,5.92,,,,
1.13E+00,6.08,,,,
1.13E+00,6,,,,
1.13E+00,6.24,,,,
1.14E+00,6,,,,
1.14E+00,6.16,,,,
1.14E+00,6.08,,,,
1.14E+00,6,,,,
1.14E+00,6.08,,,,
1.14E+00,6,,,,
1.14E+00,6.08,,,,
1.14E+00,6,,,,
1.14E+00,5.92,,,,
1.14E+00,6.08,,,,
1.14E+00,5.92,,,,
1.14E+00,6.08,,,,
1.14E+00,5.92,,,,
1.14E+00,5.92,,,,
1.14E+00,6.08,,,,
1.14E+00,6.16,,,,
1.14E+00,6,,,,
1.14E+00,5.92,,,,
1.14E+00,6,,,,
1.14E+00,6.24,,,,
1.14E+00,6,,,,
1.14E+00,6.08,,,,
1.14E+00,5.92,,,,
1.14E+00,6.08,,,,
1.14E+00,6.16,,,,
1.15E+00,5.92,,,,
1.15E+00,6.08,,,,
1.15E+00,6,,,,
1.15E+00,6.08,,,,
1.15E+00,5.92,,,,
1.15E+00,6.08,,,,
1.15E+00,5.84,,,,
1.15E+00,6.08,,,,
1.15E+00,6.08,,,,
1.15E+00,6.08,,,,
1.15E+00,6,,,,
1.15E+00,6,,,,
1.15E+00,6.08,,,,
1.15E+00,6.24,,,,
1.15E+00,6,,,,
1.15E+00,6,,,,
1.15E+00,6.16,,,,
1.15E+00,6.08,,,,
1.15E+00,5.92,,,,
1.15E+00,6.08,,,,
1.15E+00,6.08,,,,
1.15E+00,6.08,,,,
1.15E+00,6,,,,
1.15E+00,6,,,,
1.15E+00,6.08,,,,
1.16E+00,6.08,,,,
1.16E+00,5.92,,,,
1.16E+00,6.24,,,,
1.16E+00,6.08,,,,
1.16E+00,6.08,,,,
1.16E+00,6,,,,
1.16E+00,6,,,,
1.16E+00,6.08,,,,
1.16E+00,6.16,,,,
1.16E+00,6.16,,,,
1.16E+00,6.16,,,,
1.16E+00,5.84,,,,
1.16E+00,6.16,,,,
1.16E+00,6.16,,,,
1.16E+00,6.16,,,,
1.16E+00,5.92,,,,
1.16E+00,6.08,,,,
1.16E+00,6,,,,
1.16E+00,6.08,,,,
1.16E+00,6.08,,,,
1.16E+00,6,,,,
1.16E+00,6.08,,,,
1.16E+00,6.16,,,,
1.16E+00,6,,,,
1.16E+00,6,,,,
1.17E+00,6.08,,,,
1.17E+00,6.08,,,,
1.17E+00,6.08,,,,
1.17E+00,6,,,,
1.17E+00,6.08,,,,
1.17E+00,6.08,,,,
1.17E+00,6.08,,,,
1.17E+00,6.08,,,,
1.17E+00,6.08,,,,
1.17E+00,6.16,,,,
1.17E+00,6,,,,
1.17E+00,6.08,,,,
1.17E+00,6,,,,
1.17E+00,6.24,,,,
1.17E+00,6.16,,,,
1.17E+00,5.92,,,,
1.17E+00,5.92,,,,
1.17E+00,6.16,,,,
1.17E+00,6.16,,,,
1.17E+00,6.08,,,,
1.17E+00,5.92,,,,
1.17E+00,6,,,,
1.17E+00,6.08,,,,
1.17E+00,6.16,,,,
1.17E+00,6.16,,,,
1.18E+00,5.92,,,,
1.18E+00,6.32,,,,
1.18E+00,6,,,,
1.18E+00,6.08,,,,
1.18E+00,6,,,,
1.18E+00,6.08,,,,
1.18E+00,5.92,,,,
1.18E+00,6.08,,,,
1.18E+00,6.16,,,,
1.18E+00,5.84,,,,
1.18E+00,6.08,,,,
1.18E+00,6.08,,,,
1.18E+00,6.08,,,,
1.18E+00,6,,,,
1.18E+00,6.16,,,,
1.18E+00,6.16,,,,
1.18E+00,6.08,,,,
1.18E+00,6.08,,,,
1.18E+00,6.08,,,,
1.18E+00,6.08,,,,
1.18E+00,6.08,,,,
1.18E+00,6,,,,
1.18E+00,6,,,,
1.18E+00,6.08,,,,
1.18E+00,6.08,,,,
1.19E+00,6,,,,
1.19E+00,5.92,,,,
1.19E+00,6.08,,,,
1.19E+00,6,,,,
1.19E+00,6.16,,,,
1.19E+00,6.08,,,,
1.19E+00,6.08,,,,
1.19E+00,6.08,,,,
1.19E+00,6.08,,,,
1.19E+00,5.92,,,,
1.19E+00,5.92,,,,
1.19E+00,6.08,,,,
1.19E+00,6.24,,,,
1.19E+00,6,,,,
1.19E+00,6.16,,,,
1.19E+00,6,,,,
1.19E+00,6.08,,,,
1.19E+00,6.16,,,,
1.19E+00,6.08,,,,
1.19E+00,5.92,,,,
1.19E+00,6.08,,,,
1.19E+00,6,,,,
1.19E+00,6.08,,,,
1.19E+00,6,,,,
1.19E+00,6,,,,
1.20E+00,6.08,,,,
1.20E+00,6,,,,
1.20E+00,6,,,,
1.20E+00,6.08,,,,
1.20E+00,5.92,,,,
1.20E+00,6.08,,,,
1.20E+00,6,,,,
1.20E+00,5.92,,,,
1.20E+00,6,,,,
1.20E+00,6.08,,,,
1.20E+00,6.08,,,,
1.20E+00,5.84,,,,
1.20E+00,6.16,,,,
1.20E+00,6.16,,,,
1.20E+00,6,,,,
1.20E+00,5.92,,,,
1.20E+00,6.16,,,,
1.20E+00,6.16,,,,
1.20E+00,6,,,,
1.20E+00,6,,,,
1.20E+00,6.08,,,,
1.20E+00,6.16,,,,
1.20E+00,6.24,,,,
1.20E+00,6.08,,,,
1.20E+00,6.16,,,,
1.21E+00,6,,,,
1.21E+00,6.08,,,,
1.21E+00,6.08,,,,
1.21E+00,6,,,,
1.21E+00,6.08,,,,
1.21E+00,6.08,,,,
1.21E+00,6.08,,,,
1.21E+00,6,,,,
1.21E+00,6,,,,
1.21E+00,6,,,,
1.21E+00,6.08,,,,
1.21E+00,6,,,,
1.21E+00,6.08,,,,
1.21E+00,6,,,,
1.21E+00,6.08,,,,
1.21E+00,6,,,,
1.21E+00,6,,,,
1.21E+00,6.24,,,,
1.21E+00,6.08,,,,
1.21E+00,5.84,,,,
1.21E+00,6.08,,,,
1.21E+00,5.92,,,,
1.21E+00,6.16,,,,
1.21E+00,6.08,,,,
1.21E+00,6,,,,
1.22E+00,6.08,,,,
1.22E+00,6.24,,,,
1.22E+00,6.16,,,,
1.22E+00,6.16,,,,
1.22E+00,6,,,,
1.22E+00,6.08,,,,
1.22E+00,6.08,,,,
1.22E+00,6.08,,,,
1.22E+00,5.76,,,,
1.22E+00,6,,,,
1.22E+00,6.16,,,,
1.22E+00,6.16,,,,
1.22E+00,6.08,,,,
1.22E+00,6.08,,,,
1.22E+00,6,,,,
1.22E+00,6.08,,,,
1.22E+00,6.08,,,,
1.22E+00,6.08,,,,
1.22E+00,6,,,,
1.22E+00,6,,,,
1.22E+00,6.16,,,,
1.22E+00,6.08,,,,
1.22E+00,6.08,,,,
1.22E+00,5.92,,,,
1.22E+00,6.08,,,,
1.23E+00,5.92,,,,
1.23E+00,6,,,,
1.23E+00,6.08,,,,
1.23E+00,6.16,,,,
1.23E+00,6,,,,
1.23E+00,6,,,,
1.23E+00,6.16,,,,
1.23E+00,6,,,,
1.23E+00,6,,,,
1.23E+00,6,,,,
1.23E+00,5.92,,,,
1.23E+00,6,,,,
1.23E+00,6.08,,,,
1.23E+00,5.92,,,,
1.23E+00,6,,,,
1.23E+00,6.16,,,,
1.23E+00,6.16,,,,
1.23E+00,5.92,,,,
1.23E+00,6,,,,
1.23E+00,6.24,,,,
1.23E+00,6.16,,,,
1.23E+00,6.08,,,,
1.23E+00,6.16,,,,
1.23E+00,6.08,,,,
1.23E+00,6.16,,,,
1.24E+00,6.08,,,,
1.24E+00,6.16,,,,
1.24E+00,6.08,,,,
1.24E+00,6.08,,,,
1.24E+00,5.92,,,,
1.24E+00,6,,,,
1.24E+00,6.16,,,,
1.24E+00,6.08,,,,
1.24E+00,6,,,,
1.24E+00,6,,,,
1.24E+00,6.08,,,,
1.24E+00,6,,,,
1.24E+00,6.08,,,,
1.24E+00,6.16,,,,
1.24E+00,6.16,,,,
1.24E+00,6,,,,
1.24E+00,6.08,,,,
1.24E+00,6.08,,,,
1.24E+00,6.16,,,,
1.24E+00,6.08,,,,
1.24E+00,5.92,,,,
1.24E+00,6.16,,,,
1.24E+00,6.08,,,,
1.24E+00,6,,,,
1.24E+00,6,,,,
1.25E+00,6.08,,,,
1.25E+00,6.16,,,,
1.25E+00,6,,,,
1.25E+00,5.92,,,,
1.25E+00,6.08,,,,
1.25E+00,5.92,,,,
1.25E+00,6.08,,,,
1.25E+00,6.16,,,,
1.25E+00,6.08,,,,
1.25E+00,6.08,,,,
1.25E+00,6.08,,,,
1.25E+00,6.08,,,,
1.25E+00,5.92,,,,
1.25E+00,6.08,,,,
1.25E+00,6.08,,,,
1.25E+00,6.08,,,,
1.25E+00,6.16,,,,
1.25E+00,6,,,,
1.25E+00,6.16,,,,
1.25E+00,6,,,,
1.25E+00,5.92,,,,
1.25E+00,6,,,,
1.25E+00,6,,,,
1.25E+00,6,,,,
1.25E+00,6,,,,
1.26E+00,5.92,,,,
1.26E+00,6.16,,,,
1.26E+00,5.76,,,,
1.26E+00,6,,,,
1.26E+00,6,,,,
1.26E+00,6.16,,,,
1.26E+00,6.08,,,,
1.26E+00,6.08,,,,
1.26E+00,6,,,,
1.26E+00,5.92,,,,
1.26E+00,6.08,,,,
1.26E+00,6.08,,,,
1.26E+00,6.08,,,,
1.26E+00,5.92,,,,
1.26E+00,6,,,,
1.26E+00,6.16,,,,
1.26E+00,6.16,,,,
1.26E+00,5.92,,,,
1.26E+00,6.08,,,,
1.26E+00,6.08,,,,
1.26E+00,6.16,,,,
1.26E+00,6.08,,,,
1.26E+00,6,,,,
1.26E+00,6.08,,,,
1.26E+00,6,,,,
1.27E+00,6,,,,
1.27E+00,6.08,,,,
1.27E+00,5.92,,,,
1.27E+00,6.08,,,,
1.27E+00,6,,,,
1.27E+00,6.08,,,,
1.27E+00,6,,,,
1.27E+00,6.08,,,,
1.27E+00,6.08,,,,
1.27E+00,6.16,,,,
1.27E+00,6.08,,,,
1.27E+00,6.08,,,,
1.27E+00,5.92,,,,
1.27E+00,6.08,,,,
1.27E+00,6,,,,
1.27E+00,6.08,,,,
1.27E+00,6.08,,,,
1.27E+00,5.92,,,,
1.27E+00,6.16,,,,
1.27E+00,6.08,,,,
1.27E+00,6.16,,,,
1.27E+00,6.08,,,,
1.27E+00,6.08,,,,
1.27E+00,6.08,,,,
1.27E+00,6.08,,,,
1.28E+00,6.08,,,,
1.28E+00,6,,,,
1.28E+00,5.84,,,,
1.28E+00,6.24,,,,
1.28E+00,6.24,,,,
1.28E+00,6.08,,,,
1.28E+00,6.08,,,,
1.28E+00,6.08,,,,
1.28E+00,6,,,,
1.28E+00,6.08,,,,
1.28E+00,6,,,,
1.28E+00,6.08,,,,
1.28E+00,6,,,,
1.28E+00,6,,,,
1.28E+00,6.16,,,,
1.28E+00,6,,,,
1.28E+00,6,,,,
1.28E+00,6,,,,
1.28E+00,6,,,,
1.28E+00,6.08,,,,
1.28E+00,5.92,,,,
1.28E+00,6.08,,,,
1.28E+00,6.16,,,,
1.28E+00,6.08,,,,
1.28E+00,6.08,,,,
1.29E+00,6.08,,,,
1.29E+00,6.08,,,,
1.29E+00,6,,,,
1.29E+00,6.16,,,,
1.29E+00,6,,,,
1.29E+00,6.08,,,,
1.29E+00,5.92,,,,
1.29E+00,6.08,,,,
1.29E+00,5.92,,,,
1.29E+00,6.08,,,,
1.29E+00,6.16,,,,
1.29E+00,6,,,,
1.29E+00,5.92,,,,
1.29E+00,6.08,,,,
1.29E+00,6.24,,,,
1.29E+00,5.92,,,,
1.29E+00,6,,,,
1.29E+00,5.84,,,,
1.29E+00,6.08,,,,
1.29E+00,6.08,,,,
1.29E+00,6.16,,,,
1.29E+00,6.16,,,,
1.29E+00,6.16,,,,
1.29E+00,6.08,,,,
1.29E+00,6.08,,,,
1.30E+00,6.08,,,,
1.30E+00,5.92,,,,
1.30E+00,5.92,,,,
1.30E+00,6.16,,,,
1.30E+00,6.08,,,,
1.30E+00,6,,,,
1.30E+00,6.08,,,,
1.30E+00,6.16,,,,
1.30E+00,6.08,,,,
1.30E+00,5.92,,,,
1.30E+00,6.08,,,,
1.30E+00,6.16,,,,
1.30E+00,5.92,,,,
1.30E+00,6,,,,
1.30E+00,6.08,,,,
1.30E+00,6.08,,,,
1.30E+00,6,,,,
1.30E+00,6,,,,
1.30E+00,6,,,,
1.30E+00,6.16,,,,
1.30E+00,6.16,,,,
1.30E+00,6.08,,,,
1.30E+00,5.92,,,,
1.30E+00,6.08,,,,
1.30E+00,6.16,,,,
1.31E+00,6,,,,
1.31E+00,6.08,,,,
1.31E+00,6,,,,
1.31E+00,6.32,,,,
1.31E+00,6,,,,
1.31E+00,6,,,,
1.31E+00,6,,,,
1.31E+00,6,,,,
1.31E+00,6.08,,,,
1.31E+00,6,,,,
1.31E+00,6,,,,
1.31E+00,6.08,,,,
1.31E+00,6.08,,,,
1.31E+00,6.08,,,,
1.31E+00,6.08,,,,
1.31E+00,6.08,,,,
1.31E+00,6.16,,,,
1.31E+00,6.16,,,,
1.31E+00,5.92,,,,
1.31E+00,6.08,,,,
1.31E+00,6.08,,,,
1.31E+00,6,,,,
1.31E+00,6.16,,,,
1.31E+00,6.08,,,,
1.31E+00,6.08,,,,
1.32E+00,6.08,,,,
1.32E+00,6,,,,
1.32E+00,6,,,,
1.32E+00,6.08,,,,
1.32E+00,5.92,,,,
1.32E+00,6.08,,,,
1.32E+00,6.24,,,,
1.32E+00,5.84,,,,
1.32E+00,6.08,,,,
1.32E+00,6.08,,,,
1.32E+00,6.08,,,,
1.32E+00,6.08,,,,
1.32E+00,6.16,,,,
1.32E+00,6.16,,,,
1.32E+00,6.08,,,,
1.32E+00,6,,,,
1.32E+00,6.08,,,,
1.32E+00,6,,,,
1.32E+00,6.08,,,,
1.32E+00,6,,,,
1.32E+00,6,,,,
1.32E+00,6.16,,,,
1.32E+00,6.08,,,,
1.32E+00,6.16,,,,
1.32E+00,6.08,,,,
1.33E+00,6.08,,,,
1.33E+00,5.92,,,,
1.33E+00,6.08,,,,
1.33E+00,6.08,,,,
1.33E+00,6,,,,
1.33E+00,6,,,,
1.33E+00,6.16,,,,
1.33E+00,5.92,,,,
1.33E+00,6.08,,,,
1.33E+00,6,,,,
1.33E+00,6.08,,,,
1.33E+00,6,,,,
1.33E+00,6,,,,
1.33E+00,6.08,,,,
1.33E+00,6.16,,,,
1.33E+00,6.08,,,,
1.33E+00,6.08,,,,
1.33E+00,6.16,,,,
1.33E+00,6.08,,,,
1.33E+00,6,,,,
1.33E+00,5.92,,,,
1.33E+00,5.92,,,,
1.33E+00,6.16,,,,
1.33E+00,6.16,,,,
1.33E+00,6,,,,
1.34E+00,5.92,,,,
1.34E+00,5.92,,,,
1.34E+00,6,,,,
1.34E+00,6.16,,,,
1.34E+00,6,,,,
1.34E+00,6.08,,,,
1.34E+00,6.16,,,,
1.34E+00,6.48,,,,
1.34E+00,6.16,,,,
1.34E+00,6,,,,
1.34E+00,6.08,,,,
1.34E+00,6.08,,,,
1.34E+00,6.08,,,,
1.34E+00,6,,,,
1.34E+00,6.08,,,,
1.34E+00,6,,,,
1.34E+00,6.08,,,,
1.34E+00,6.08,,,,
1.34E+00,5.92,,,,
1.34E+00,6.08,,,,
1.34E+00,6.16,,,,
1.34E+00,6.08,,,,
1.34E+00,6.08,,,,
1.34E+00,6.08,,,,
1.34E+00,6.16,,,,
1.35E+00,6.16,,,,
1.35E+00,6.08,,,,
1.35E+00,6.08,,,,
1.35E+00,6.08,,,,
1.35E+00,6.08,,,,
1.35E+00,6,,,,
1.35E+00,6.08,,,,
1.35E+00,6.24,,,,
1.35E+00,6.08,,,,
1.35E+00,6.08,,,,
1.35E+00,6,,,,
1.35E+00,6.08,,,,
1.35E+00,6.24,,,,
1.35E+00,6.08,,,,
1.35E+00,5.92,,,,
1.35E+00,6.08,,,,
1.35E+00,6.16,,,,
1.35E+00,6.08,,,,
1.35E+00,6.08,,,,
1.35E+00,6.08,,,,
1.35E+00,6.08,,,,
1.35E+00,6.08,,,,
1.35E+00,6.08,,,,
1.35E+00,6.08,,,,
1.35E+00,5.92,,,,
1.36E+00,6.08,,,,
1.36E+00,6,,,,
1.36E+00,6.08,,,,
1.36E+00,5.92,,,,
1.36E+00,5.92,,,,
1.36E+00,6.16,,,,
1.36E+00,6.08,,,,
1.36E+00,6.08,,,,
1.36E+00,6.08,,,,
1.36E+00,6.16,,,,
1.36E+00,5.84,,,,
1.36E+00,6.08,,,,
1.36E+00,6.16,,,,
1.36E+00,6,,,,
1.36E+00,6,,,,
1.36E+00,6.08,,,,
1.36E+00,6.08,,,,
1.36E+00,6.08,,,,
1.36E+00,6.08,,,,
1.36E+00,6,,,,
1.36E+00,6,,,,
1.36E+00,6.08,,,,
1.36E+00,6.08,,,,
1.36E+00,5.92,,,,
1.36E+00,5.92,,,,
1.37E+00,6.16,,,,
1.37E+00,6.24,,,,
1.37E+00,6.08,,,,
1.37E+00,5.92,,,,
1.37E+00,6.08,,,,
1.37E+00,6.08,,,,
1.37E+00,6.24,,,,
1.37E+00,6.08,,,,
1.37E+00,6.08,,,,
1.37E+00,6.08,,,,
1.37E+00,6.08,,,,
1.37E+00,6.16,,,,
1.37E+00,5.92,,,,
1.37E+00,6,,,,
1.37E+00,6,,,,
1.37E+00,6.24,,,,
1.37E+00,6,,,,
1.37E+00,6.16,,,,
1.37E+00,6.08,,,,
1.37E+00,6,,,,
1.37E+00,6,,,,
1.37E+00,6,,,,
1.37E+00,6.08,,,,
1.37E+00,5.92,,,,
1.37E+00,6.08,,,,
1.38E+00,6.16,,,,
1.38E+00,6.32,,,,
1.38E+00,5.92,,,,
1.38E+00,6,,,,
1.38E+00,6.08,,,,
1.38E+00,6.08,,,,
1.38E+00,6,,,,
1.38E+00,6.08,,,,
1.38E+00,6.08,,,,
1.38E+00,5.84,,,,
1.38E+00,6,,,,
1.38E+00,6.08,,,,
1.38E+00,6.08,,,,
1.38E+00,6,,,,
1.38E+00,6.08,,,,
1.38E+00,6.08,,,,
1.38E+00,6.16,,,,
1.38E+00,5.92,,,,
1.38E+00,6.08,,,,
1.38E+00,6.08,,,,
1.38E+00,5.92,,,,
1.38E+00,6.08,,,,
1.38E+00,6.08,,,,
1.38E+00,6,,,,
1.38E+00,5.92,,,,
1.39E+00,6,,,,
1.39E+00,5.92,,,,
1.39E+00,5.92,,,,
1.39E+00,6,,,,
1.39E+00,6.08,,,,
1.39E+00,6.08,,,,
1.39E+00,6,,,,
1.39E+00,6.08,,,,
1.39E+00,6.08,,,,
1.39E+00,6.08,,,,
1.39E+00,6,,,,
1.39E+00,6.08,,,,
1.39E+00,6.24,,,,
1.39E+00,6.08,,,,
1.39E+00,6.08,,,,
1.39E+00,6.16,,,,
1.39E+00,6.08,,,,
1.39E+00,6.08,,,,
1.39E+00,6.08,,,,
1.39E+00,6,,,,
1.39E+00,6.24,,,,
1.39E+00,6.08,,,,
1.39E+00,6,,,,
1.39E+00,6,,,,
1.39E+00,6.32,,,,
1.40E+00,6.32,,,,
1.40E+00,5.92,,,,
1.40E+00,6,,,,
